ID,Label,Type,Species,Gene ID,chrom,start,end,Domain,strand,3AA,# of ZNFs cannonical,# of ZNFs,Latin name,Common name,Class,Order,Age (Human),c2h2_dist
7699,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000115766,CAJNNT020002404.1,175402.0,258636.0,,+,SGI-LSA-QHS-EHS-ITQ-(TTQ)-(DPK)-(SGI)-(AQL)-(AQL)-(RVV)-AQL-(DYK)-(SGI)-RTS-(XXX),15,16,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,154436.0-22.0-22.0-22.0-22.0-22.0-22.0-28274.0-22.0-22.0-22.0-22.0-22.0-53390.0-22.0-67.0
7700,,.,Salmo_salar.Ssal_v3.1.108,13731,CAJNNT020002404.1,269122.0,270106.0,,+,(XXX)-(THS)-(ASL)-(QHQ)-(REA)-(REA)-(ATL)-(RVV)-(TYL)-(QNS)-(QSS)-(DSK),11,12,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,10487.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7724,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000106147,CAJNNT020002415.1,245789.0,246221.0,,+,WSM-QAG-WST-WSK-XXX,4,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,16081.0-22.0-22.0-22.0-55.0
7725,,pseudogene,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000032797,CAJNNT020002415.1,259181.0,348231.0,,+,(SNI)-(TYI)-(RTS)-(QNV)-(TYI)-(LTS)-(QSV)-(TYI)-(RTL)-(TCT)-(TQL)-(RHK)-TIV-QHV-QDV-RHQ,16,16,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,10487.0-22.0-22.0-15.0-22.0-22.0-22.0-22.0-22.0-23.0-22.0-22.0-22.0-22.0-22.0-22.0
7726,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000105963,CAJNNT020002415.1,347580.0,348315.0,,+,TIV-QHL-QDL-QDL-TIV-QHV-QDV-(DPK),8,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,42123.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7727,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000098893,CAJNNT020002415.1,361517.0,362081.0,,+,XXX-QYV-TSL-(QNS)-(XXX)-(XXX),3,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,13203.0-22.0-22.0-22.0-22.0-22.0
7728,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000015694,CAJNNT020002415.1,373599.0,374685.0,,-,SEI-RAV-TSL-SHR-RSL-TSL-TSR-XXX-SGI-TYL-ASR-TCR-GHK,12,13,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0-31.0-22.0-22.0-22.0-22.0
7729,,.,Salmo_salar.Ssal_v3.1.108,13776,CAJNNT020002416.1,10789.0,11269.0,,+,(XXX)-(TSL)-(QNV)-(QNV)-(LYV)-(DPK),5,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0
7730,,.,Salmo_salar.Ssal_v3.1.108,13777,CAJNNT020002416.1,25731.0,26380.0,,-,(SGI)-(LNA)-(KTL)-(QEI)-(TCL)-(TTR)-(TYI)-(DSK),8,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-20.0-22.0
7731,,.,Salmo_salar.Ssal_v3.1.108,13778,CAJNNT020002416.1,51418.0,52570.0,,+,(XXX)-(QQL)-(KSL)-(ATQ)-(RDV)-(KSL)-(QSS)-(MSL)-(ATL)-(REV)-(KSL)-(KSL)-(REV)-(REV),13,14,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,40150.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7723,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000108150,CAJNNT020002415.1,228809.0,229709.0,,+,XXX-QQL-(ATR)-(RDV)-(KSL)-(QSS)-(MSL)-(KSL)-(XXX)-(REV),8,10,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,15845.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7732,,lncRNA,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000090402,CAJNNT020002453.1,106773.0,107256.0,,+,(RSV)-(THV)-(QNS)-(XXX)-(TYL)-(IYI),5,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,22.0-22.0-22.0-22.0-22.0-22.0
7734,,.,Salmo_salar.Ssal_v3.1.108,13841,CAJNNT020002462.1,35300.0,36192.0,,+,(XXX)-(KHM)-(QHS)-(QHV)-(TQL)-(AYL)-(QHV)-(RHL)-(KQV)-(EGK),9,10,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-98.0-22.0-22.0-22.0-22.0
7735,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000023026,CAJNNT020002462.1,59656.0,71287.0,,-,(AQL)-(XXX)-(QQL)-(KSL)-(ATR)-QSS-MSL-ATL-REV-KSL-REV-KSL-REV,12,13,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,22.0-9997.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7736,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000121080,CAJNNT020002462.1,70720.0,95056.0,,-,XXX-QQV-QQV-THR-THK-(THL)-QQV-THR-TSV-TSV-WSS-(DHK)-(SGI)-(AQL)-(RVV)-REI-AQL-ASK-DYK,18,19,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,9561.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22702.0-22.0-22.0-22.0-22.0-22.0-22.0
7737,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000104548,CAJNNT020002462.1,104616.0,125115.0,,-,SGI-QHQ-QYI-SGV-WNV-KNE-(QYQ)-(GNI)-(XXX)-(WSE)-(XXX)-(XXX)-(XXX),9,13,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-19413.0-22.0-22.0-25.0-22.0-22.0-22.0-26.0-55.0
7738,,.,Salmo_salar.Ssal_v3.1.108,13849,CAJNNT020002463.1,36793.0,37444.0,,+,(SEI)-(RSV)-(LCI)-(TKV)-(HSS)-(QNS)-(KSV)-(DSK),8,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7739,,.,Salmo_salar.Ssal_v3.1.108,13850,CAJNNT020002463.1,44319.0,45474.0,,+,(XXX)-(HSS)-(RSL)-(QNT)-(QSF)-(HSS)-(CNL)-(KHI)-(QEM)-(QKI)-(ATQ)-(TTL)-(TTL)-(DHK),13,14,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,6876.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7740,,.,Salmo_salar.Ssal_v3.1.108,13854,CAJNNT020002464.1,140788.0,141436.0,,+,(XXX)-(THS)-(QNS)-(HSS)-(WSS)-(HSS)-(QNS)-(HSS),7,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,80807.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7741,,.,Salmo_salar.Ssal_v3.1.108,13855,CAJNNT020002464.1,179929.0,180497.0,,-,(IKI)-(TSV)-(RNT)-(XXX)-(XXX)-(XXX),3,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-89.0
7733,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000103737,CAJNNT020002459.1,25770.0,56356.0,,+,SQQ-DKN-(XXX)-RLE-(DQI)-RKL,5,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-18083.0-188.0-22.0-22.0-11904.0
7722,,.,Salmo_salar.Ssal_v3.1.108,13763,CAJNNT020002415.1,212230.0,212965.0,,+,(SEI)-(RAV)-(TYI)-(QNS)-(SYV)-(RSI)-(SHK)-(RNL)-(TSL),9,9,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,104749.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7721,,.,Salmo_salar.Ssal_v3.1.108,13761,CAJNNT020002415.1,107170.0,107482.0,,+,(XXX)-(QNS)-(WSS)-(HSS),3,4,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,6080.0-22.0-22.0-22.0
7720,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000109739,CAJNNT020002415.1,75559.0,76127.0,,+,IKI-TSV-RNR-TDV-(XXX),4,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,46100.0-22.0-22.0-22.0-110.0
7701,,.,Salmo_salar.Ssal_v3.1.108,13732,CAJNNT020002404.1,282927.0,283578.0,,-,(QGV)-(DGK)-(QHS)-(QDV)-(QDV)-(AIL)-(QGS)-(DSK),8,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7702,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000105687,CAJNNT020002405.1,10233.0,42805.0,,-,SGI-RTS-QSV-DSK-XXX-SEI-LSS-IAS-SGA-LSY-CMR-CMR-SSK,12,13,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,25363.0-22.0-22.0-22.0-31526.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7703,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000097544,CAJNNT020002405.1,55185.0,56338.0,,+,SGI-SGV-SGV-TNL-RSR-SDV-HSS-QNS-RSR-HSS-HSS-(HSS)-(HSA)-(SGV),14,14,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,25642.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-20.0
7704,,.,Salmo_salar.Ssal_v3.1.108,13737,CAJNNT020002405.1,68167.0,68815.0,,-,(XXX)-(SEI)-(LSS)-(IAS)-(SGA)-(LSY)-(CMR)-(QSK),7,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7705,,.,Salmo_salar.Ssal_v3.1.108,13739,CAJNNT020002407.1,28772.0,29255.0,,+,(SGI)-(QNS)-(WSS)-(WSS)-(QNS)-(HSS),6,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0
7706,,.,Salmo_salar.Ssal_v3.1.108,13740,CAJNNT020002407.1,71372.0,71771.0,,+,(QSS)-(THV)-(QDV)-(RHQ)-(DPK),5,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,42118.0-22.0-22.0-22.0-22.0
7707,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000088652,CAJNNT020002407.1,86552.0,87956.0,,-,SGI-QIS-QSL-SDV-ASL-TSL-THQ-XXX-(QLS)-(ASL)-(QSV)-(TYL)-(TTQ)-TYL-TTQ-TTQ-(DPK),16,17,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,13046.0-22.0-19.0-22.0-22.0-22.0-22.0-25.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7708,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000094187,CAJNNT020002407.1,101085.0,101736.0,,-,TIV-QHL-QDL-QDL-TIV-QHV-QDV-RHQ,8,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7709,,.,Salmo_salar.Ssal_v3.1.108,13743,CAJNNT020002411.1,7095.0,7910.0,,-,(SGI)-(XXX)-(XXX)-(QHV)-(RHL)-(EGK),4,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-114.0-105.0-101.0-24.0-107.0
7710,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000108140,CAJNNT020002412.1,388.0,1037.0,,-,XXX-QSS-QYV-TSS-QDV-TSL-XXX,5,7,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,29013.0-22.0-22.0-22.0-22.0-22.0-107.0
7711,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000099701,CAJNNT020002412.1,19005.0,86166.0,,+,XXX-SEI-LSS-KNI-IAS-SGA-YMR-QSK-XXX-HSS-QSF-HSS-RSL-QNT-XXX-HSS-(CNL)-(QEM)-(QKI)-(ATQ)-(TTL)-(DHK),19,22,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0-13178.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-105.0-22.0-22.0-22.0-22.0
7712,,.,Salmo_salar.Ssal_v3.1.108,13750,CAJNNT020002412.1,104399.0,105050.0,,-,(SEI)-(RSV)-(LCI)-(TKV)-(HSS)-(QNS)-(KSV)-(DSK),8,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7713,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000117195,CAJNNT020002413.1,13903.0,14722.0,,+,SGI-WSS-SHR-DYR-THR-SHQ-(DYR)-(THR)-(GHK),9,9,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7714,,.,Salmo_salar.Ssal_v3.1.108,13752,CAJNNT020002413.1,27523.0,28257.0,,-,(SEI)-(RAV)-(TYI)-(QNS)-(SYV)-(RSI)-(SHK)-(RNL)-(TSL),9,9,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-21.0-22.0-22.0
7715,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000084010,CAJNNT020002415.1,16560.0,17208.0,,+,(XXX)-SEI-LSS-IAS-SGA-LSY-CMR-SSK,7,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7716,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000097099,CAJNNT020002415.1,28725.0,29460.0,,+,SNI-TYI-VGV-ASL-GNL-QHS-RVV-ATL-(DSK),9,9,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,11518.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7717,,.,Salmo_salar.Ssal_v3.1.108,13755,CAJNNT020002415.1,40400.0,41048.0,,-,(XXX)-(SEI)-(LSS)-(IAS)-(SGA)-(LSY)-(CMR)-(QSK),7,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,9202.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7718,,.,Salmo_salar.Ssal_v3.1.108,13756,CAJNNT020002415.1,50249.0,50657.0,,-,(QSA)-(WSR)-(QSE)-(XXX)-(XXX),3,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,2058.0-22.0-22.0-22.0-31.0
7719,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000083438,CAJNNT020002415.1,52714.0,53230.0,,-,WSM-(WVK)-(WST)-(WSK)-(XXX),4,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,147377.0-22.0-22.0-22.0-55.0
7656,,.,Salmo_salar.Ssal_v3.1.108,13654,CAJNNT020002183.1,471461.0,472099.0,,-,(XXX)-(KNV)-(EKS)-(QNS)-(TSE)-(XXX)-(TYI)-(DSK),6,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,3335.0-22.0-22.0-22.0-26.0-19.0-17.0-22.0
7655,,.,Salmo_salar.Ssal_v3.1.108,13653,CAJNNT020002183.1,470082.0,470481.0,,+,(QEL)-(THV)-(QHV)-(QDQ)-(DSK),5,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,22770.0-22.0-22.0-22.0-22.0
7654,,.,Salmo_salar.Ssal_v3.1.108,13652,CAJNNT020002183.1,446245.0,447313.0,,+,(XXX)-(TSL)-(QHQ)-(QHQ)-(QEV)-(HQV)-(TSL)-(RHQ)-(TSL)-(TQL)-(QQL)-(QNV)-(QQL),12,13,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,14863.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7653,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000090617,CAJNNT020002183.1,430696.0,431383.0,,+,WNV-XXX-QYQ-GNI-QSP-WSE-RSK-XXX,6,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,20000.0-22.0-22.0-25.0-22.0-22.0-22.0-55.0
7590,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000105241,CAJNNT020002083.1,23008.0,24781.0,,+,XXX-XXX-KSE-SLI-HHR-XXX-WSE-TYV-SYL-SVR-TYV-WSI-WTE-YSR-TLC-WGQ-TDR-QSS,15,18,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-103.0-22.0-22.0-10.0-133.0-22.0-88.0-49.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7591,,.,Salmo_salar.Ssal_v3.1.108,13555,CAJNNT020002091.1,5072.0,5785.0,,+,(XXX)-(XXX)-(QDV)-(QQL)-(QQL)-(ANL)-(XXX)-(SGV),5,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-91.0-22.0-20.0-22.0-25.0-20.0
7592,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000113046,CAJNNT020002091.1,17015.0,17498.0,,-,KHM-QHS-QDV-TSL-RSL-TSQ,6,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0
7593,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000088148,CAJNNT020002092.1,25134.0,26037.0,,-,SKI-KSS-LSA-RCR-QSS-LSA-CSV-(CSV)-(RHI)-TSK-DSK,11,11,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,24052.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7594,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000094479,CAJNNT020002092.1,50088.0,125481.0,,-,(XXX)-QSS-RSL-TTQ-QHS-VGV-ASL-QSL-RSL-RSR-ATL-SGI-QSV-TYI-QSV-TCA-TCK-DSK,17,18,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-38376.0-22.0-22.0-22.0-22.0-22.0-22.0
7595,,.,Salmo_salar.Ssal_v3.1.108,13565,CAJNNT020002092.1,136597.0,137164.0,,+,(SEI)-(RAV)-(QNS)-(SYV)-(SHR)-(RNL)-(TSL),7,7,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,21312.0-22.0-22.0-22.0-22.0-22.0-22.0
7596,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000092155,CAJNNT020002115.1,47909.0,48811.0,,+,(XXX)-(HSS)-(RSL)-(HSS)-(CNL)-QEM-QKI-ATQ-TTL-DHK,9,10,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-105.0-22.0-22.0-22.0-22.0
7597,,.,Salmo_salar.Ssal_v3.1.108,13567,CAJNNT020002115.1,61577.0,61973.0,,+,(XXX)-(QQL)-(RGV)-(RSV)-(XXX),3,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,12767.0-22.0-22.0-22.0-22.0
7589,,.,Salmo_salar.Ssal_v3.1.108,13517,CAJNNT020002065.1,60689.0,61443.0,,-,(XXX)-(QTS)-(TTQ)-(KTQ)-(VGV)-(RHS)-(ATL)-(XXX),6,8,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-107.0-22.0-22.0
7598,,.,Salmo_salar.Ssal_v3.1.108,13568,CAJNNT020002115.1,73529.0,73925.0,,-,(XXX)-(QQR)-(THR)-(TSV)-(DHK),4,5,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,7778.0-22.0-22.0-22.0-22.0
7600,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000086936,CAJNNT020002115.1,122142.0,122703.0,,+,XXX-DGK-ASL-(QHQ)-(REA)-(RVV),5,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,44688.0-22.0-22.0-22.0-22.0-22.0
7601,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000083202,CAJNNT020002115.1,131786.0,141003.0,,-,SGI-LSA-QTS-QGV-(ATL)-(QHS)-(EHS)-(TTQ)-TYQ-TYL-TTQ-TYL-TTK-TTQ-DPK-SGI-TSL-DSK,18,18,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,17693.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-7748.0-22.0-22.0
7602,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000046458,CAJNNT020002115.1,158695.0,159682.0,,-,SGI-SGV-SGV-TNL-RSR-SDV-HSS-QNS-RSR-HSS-HSS-HSS,12,12,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,24109.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7603,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000111650,CAJNNT020002115.1,171988.0,173047.0,,+,XXX-QNS-QTV-(QTV)-(ISV)-(RHS)-(RHS)-(RHS)-(SQL)-(SQL)-(SQL)-(SGV)-(XXX),11,13,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,48950.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7604,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000081752,CAJNNT020002115.1,183790.0,185431.0,,-,XXX-(QSS)-(QYV)-(TSS)-(QDV)-(TSS)-(QDV)-(TSS)-(QDV)-(QSS)-QYV-(TSS)-(XXX)-(XXX)-QAL-(TSL)-(QDV)-(QNS)-(XXX)-(XXX),15,20,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,16487.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-30.0-22.0-8.0-22.0-22.0-22.0-22.0-22.0
7605,,.,Salmo_salar.Ssal_v3.1.108,13578,CAJNNT020002115.1,201917.0,202492.0,,-,(SKI)-(KRS)-(LSA)-(HCR)-(QSS)-(SPK),6,6,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,12282.0-22.0-22.0-22.0-22.0-114.0
7606,,.,Salmo_salar.Ssal_v3.1.108,13579,CAJNNT020002115.1,214773.0,215508.0,,-,(SEI)-(TYI)-(QNS)-(SHR)-(TYI)-(TVK)-(TYK)-(WSS)-(DSK),9,9,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,297568.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7607,,.,Salmo_salar.Ssal_v3.1.108,13582,CAJNNT020002115.1,513075.0,513475.0,,-,(IKI)-(TSV)-(RQR)-(XXX),3,4,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-110.0
7599,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000063594,CAJNNT020002115.1,76564.0,123039.0,,+,XXX-KHV-SNV-EKS-QNS-QNS-TSE-TYI-TYI-(DSK)-(XXX)-TYK-QNS-QSS-DSK,13,15,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,14592.0-22.0-22.0-22.0-22.0-22.0-22.0-19.0-19.0-22.0-25.0-22.0-22.0-22.0-22.0
7588,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000092935,CAJNNT020002065.1,50145.0,51636.0,,+,SEI-SAV-QNS-SHR-RSI-SHR-RSI-SHK-RSL-ASL-TNK-QGL-TYI-TYK-TYI-TYI-WSS-DSK,18,18,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,36173.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7587,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000082659,CAJNNT020002065.1,31802.0,33290.0,,-,XXX-RSL-TTL-RSL-TTL-QHS-ASL-QSL-RSL-TTQ-(TYL)-(TTQ)-TYL-TTQ-TYL-VGV-(ATL)-DPK,17,18,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,27400.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
7586,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000120261,CAJNNT020002061.1,37105.0,38435.0,,+,(LSS)-ESS-QNS-QNS-QSS-LSA-RCR-QSS-RSV-(CSV)-(RHI)-CSV-RHR-TSK-DSK,15,15,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-31.0-22.0-20.0-22.0-22.0-22.0-22.0
7567,,protein_coding,Salmo_salar.Ssal_v3.1.108,ENSSSAG00000112833,CAJNNT020002049.1,535505.0,536662.0,,+,SGI-QSS-RGS-TSK-KSK-KSK-TSK-TCK-ECK-QSS-RNS-ECK-(QSS)-(MKS),14,14,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,57794.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-24.0
7568,,.,Salmo_salar.Ssal_v3.1.108,13486,CAJNNT020002049.1,545904.0,546468.0,,-,(XXX)-(SGI)-(TNR)-(QNV)-(QSV)-(TCV)-(DSK),6,7,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,inf-22.0-22.0-22.0-22.0-22.0-22.0
7569,,.,Salmo_salar.Ssal_v3.1.108,13487,CAJNNT020002049.1,558251.0,558816.0,,+,(QEL)-(THV)-(TIV)-(RHL)-(TNV)-(QHV)-(QDQ),7,7,Salmo salar,Atlantic salmon,Actinopterygii,Salmoniformes,429.0,21590.0-21.0-22.0-22.0-21.0-22.0-22.0
